benchmark_id	condition	variant	gate_mode	tau	collection	module_id	module_survival	n_genes	n_terms	hub_filter_n_hubs	hub_gene_rate
PANCAN_TP53_v1	LUSC	ours	hard	0.2	Reactome	M46acc72f50e3	0.796875	9	1	0	0.0
PANCAN_TP53_v1	LUSC	ours	hard	0.2	Reactome	M4a4b636cc409	0.859375	19	1	0	0.0
PANCAN_TP53_v1	LUSC	ours	hard	0.2	Reactome	M4f8b969d4582	0.8125	9	1	0	0.0
PANCAN_TP53_v1	LUSC	ours	hard	0.2	Reactome	M541f3f082546	0.796875	8	1	0	0.0
PANCAN_TP53_v1	LUSC	ours	hard	0.2	Reactome	M55b6964f3021	0.953125	5	1	0	0.0
PANCAN_TP53_v1	LUSC	ours	hard	0.2	Reactome	M5cf45beaca37	0.9375	7	1	0	0.0
PANCAN_TP53_v1	LUSC	ours	hard	0.2	Reactome	M5deb1f52f0f6	0.75	4	1	0	0.0
PANCAN_TP53_v1	LUSC	ours	hard	0.2	Reactome	M5eef33de07ea	0.703125	2	1	0	0.0
PANCAN_TP53_v1	LUSC	ours	hard	0.2	Reactome	M646322ff2694	0.9375	10	2	0	0.0
PANCAN_TP53_v1	LUSC	ours	hard	0.2	Reactome	M6576b5d5eacb	0.875	10	1	0	0.0
PANCAN_TP53_v1	LUSC	ours	hard	0.2	Reactome	M66a7d3b35e2b	0.796875	7	1	0	0.0
PANCAN_TP53_v1	LUSC	ours	hard	0.2	Reactome	M6a5aa2d18971	1.0	83	1	0	0.0
PANCAN_TP53_v1	LUSC	ours	hard	0.2	Reactome	M6b5d7a5259f1	0.859375	12	1	0	0.0
PANCAN_TP53_v1	LUSC	ours	hard	0.2	Reactome	M6f0ae23bbf1f	0.71875	3	1	0	0.0
PANCAN_TP53_v1	LUSC	ours	hard	0.2	Reactome	M71d7c820502f	0.734375	3	1	0	0.0
PANCAN_TP53_v1	LUSC	ours	hard	0.2	Reactome	M72bb5a47cb63	0.796875	7	1	0	0.0
PANCAN_TP53_v1	LUSC	ours	hard	0.2	Reactome	M794f74613ee2	0.765625	3	1	0	0.0
PANCAN_TP53_v1	LUSC	ours	hard	0.2	Reactome	M80d213516656	0.90625	7	1	0	0.0
PANCAN_TP53_v1	LUSC	ours	hard	0.2	Reactome	M81d11c3aa344	0.828125	8	1	0	0.0
PANCAN_TP53_v1	LUSC	ours	hard	0.2	Reactome	M860d80e7ac7c	0.875	6	2	0	0.0
PANCAN_TP53_v1	LUSC	ours	hard	0.2	Reactome	M8bfa92ada295	0.75	4	1	0	0.0
PANCAN_TP53_v1	LUSC	ours	hard	0.2	Reactome	M951cbe570eb3	0.703125	3	1	0	0.0
PANCAN_TP53_v1	LUSC	ours	hard	0.2	Reactome	M97c5f6b3b3e0	0.90625	5	1	0	0.0
PANCAN_TP53_v1	LUSC	ours	hard	0.2	Reactome	M97e2a6ebdc17	0.875	11	1	0	0.0
PANCAN_TP53_v1	LUSC	ours	hard	0.2	Reactome	M9d3b19370fa9	0.828125	5	1	0	0.0
PANCAN_TP53_v1	LUSC	ours	hard	0.2	Reactome	M9d5e456025a5	0.640625	13	2	0	0.0
PANCAN_TP53_v1	LUSC	ours	hard	0.2	Reactome	M9e17383e3e6e	0.84375	2	1	0	0.0
PANCAN_TP53_v1	LUSC	ours	hard	0.2	Reactome	Ma145dbbb0f28	0.8125	2	1	0	0.0
PANCAN_TP53_v1	LUSC	ours	hard	0.2	Reactome	Ma3a437ffa7cd	0.90625	17	1	0	0.0
PANCAN_TP53_v1	LUSC	ours	hard	0.2	Reactome	Ma552b1e91c33	0.828125	12	1	0	0.0
PANCAN_TP53_v1	LUSC	ours	hard	0.2	Reactome	Ma76183a410df	0.71875	9	1	0	0.0
PANCAN_TP53_v1	LUSC	ours	hard	0.2	Reactome	Ma9480667c0bc	0.75	3	1	0	0.0
PANCAN_TP53_v1	LUSC	ours	hard	0.2	Reactome	Maaf0569705d2	0.84375	7	2	0	0.0
PANCAN_TP53_v1	LUSC	ours	hard	0.2	Reactome	Maeef3e995c8a	0.859375	6	1	0	0.0
PANCAN_TP53_v1	LUSC	ours	hard	0.2	Reactome	Maf9fd8864de0	0.859375	9	1	0	0.0
PANCAN_TP53_v1	LUSC	ours	hard	0.2	Reactome	Mafc67983f829	0.953125	1	1	0	0.0
PANCAN_TP53_v1	LUSC	ours	hard	0.2	Reactome	Mb3205be20024	0.65625	4	1	0	0.0
PANCAN_TP53_v1	LUSC	ours	hard	0.2	Reactome	Mb853dfcbfba0	0.703125	4	1	0	0.0
PANCAN_TP53_v1	LUSC	ours	hard	0.2	Reactome	Mb8c36c86249d	0.734375	8	1	0	0.0
PANCAN_TP53_v1	LUSC	ours	hard	0.2	Reactome	Mbe38e8f90250	0.765625	7	1	0	0.0
PANCAN_TP53_v1	LUSC	ours	hard	0.2	Reactome	Mbfa1c6994aee	0.890625	2	1	0	0.0
PANCAN_TP53_v1	LUSC	ours	hard	0.2	Reactome	Mc1f31f06058f	0.890625	6	1	0	0.0
PANCAN_TP53_v1	LUSC	ours	hard	0.2	Reactome	Mc2f1288c0151	0.84375	9	2	0	0.0
PANCAN_TP53_v1	LUSC	ours	hard	0.2	Reactome	Mc4b1500b7ce7	0.640625	4	1	0	0.0
PANCAN_TP53_v1	LUSC	ours	hard	0.2	Reactome	Mc536ad0d46b7	0.921875	1	1	0	0.0
PANCAN_TP53_v1	LUSC	ours	hard	0.2	Reactome	Mc5db558303d7	0.828125	6	1	0	0.0
PANCAN_TP53_v1	LUSC	ours	hard	0.2	Reactome	Mc8bbe7f11b80	0.71875	9	1	0	0.0
PANCAN_TP53_v1	LUSC	ours	hard	0.2	Reactome	Mcd764c307f70	0.796875	2	1	0	0.0
PANCAN_TP53_v1	LUSC	ours	hard	0.2	Reactome	Md4d6ebce4fa9	0.890625	7	1	0	0.0
PANCAN_TP53_v1	LUSC	ours	hard	0.2	Reactome	Md8aada437327	0.8125	7	1	0	0.0
PANCAN_TP53_v1	LUSC	ours	hard	0.2	Reactome	Mda8e95d909ca	0.78125	3	1	0	0.0
PANCAN_TP53_v1	LUSC	ours	hard	0.2	Reactome	Me36f11d696d7	0.8125	33	6	0	0.0
PANCAN_TP53_v1	LUSC	ours	hard	0.2	Reactome	Me3b30b89dda6	0.953125	15	1	0	0.0
PANCAN_TP53_v1	LUSC	ours	hard	0.2	Reactome	Me4a6fa206399	0.9375	16	1	0	0.0
PANCAN_TP53_v1	LUSC	ours	hard	0.2	Reactome	Me5f4e15dc7fe	0.921875	15	1	0	0.0
PANCAN_TP53_v1	LUSC	ours	hard	0.2	Reactome	Me68659fabe9e	0.9375	5	1	0	0.0
PANCAN_TP53_v1	LUSC	ours	hard	0.2	Reactome	Me7809ae72ee9	0.75	8	1	0	0.0
PANCAN_TP53_v1	LUSC	ours	hard	0.2	Reactome	Me8364c6e1001	0.5625	49	8	0	0.0
PANCAN_TP53_v1	LUSC	ours	hard	0.2	Reactome	Me8b99d558e44	0.875	7	1	0	0.0
PANCAN_TP53_v1	LUSC	ours	hard	0.2	Reactome	Mebbfb57958a2	0.796875	9	1	0	0.0
PANCAN_TP53_v1	LUSC	ours	hard	0.2	Reactome	Mec79f7fac9f3	0.828125	6	2	0	0.0
PANCAN_TP53_v1	LUSC	ours	hard	0.2	Reactome	Mecbaf93f2cf4	0.90625	7	1	0	0.0
PANCAN_TP53_v1	LUSC	ours	hard	0.2	Reactome	Meeaa9abc6e9a	0.765625	2	1	0	0.0
PANCAN_TP53_v1	LUSC	ours	hard	0.2	Reactome	Mf1b28cfe0306	0.828125	9	2	0	0.0
PANCAN_TP53_v1	LUSC	ours	hard	0.2	Reactome	Mf55805de03e9	0.90625	6	1	0	0.0
PANCAN_TP53_v1	LUSC	ours	hard	0.2	Reactome	Mf5ed873d452b	0.9375	2	1	0	0.0
PANCAN_TP53_v1	LUSC	ours	hard	0.2	Reactome	Mf62638c49025	0.6875	4	1	0	0.0
PANCAN_TP53_v1	LUSC	ours	hard	0.2	Reactome	Mf82120dffc33	0.671875	4	1	0	0.0
PANCAN_TP53_v1	LUSC	ours	hard	0.2	Reactome	Mf8cc6f63ae49	0.9375	26	2	0	0.0
PANCAN_TP53_v1	LUSC	ours	hard	0.2	Reactome	Mfcb6cdab60a6	0.875	5	1	0	0.0
PANCAN_TP53_v1	LUSC	ours	hard	0.2	KEGG	M000c23523d62	0.828125	1	1	0	0.0
PANCAN_TP53_v1	LUSC	ours	hard	0.2	KEGG	M06ff9e545b24	0.53125	96	44	0	0.0
PANCAN_TP53_v1	LUSC	ours	hard	0.2	KEGG	M0bed9977cde6	0.9375	5	1	0	0.0
PANCAN_TP53_v1	LUSC	ours	hard	0.2	KEGG	M1350bfbfae7a	0.75	9	1	0	0.0
PANCAN_TP53_v1	LUSC	ours	hard	0.2	KEGG	M151e43d53dde	0.71875	3	1	0	0.0
PANCAN_TP53_v1	LUSC	ours	hard	0.2	KEGG	M1a6e6dc481c8	0.65625	5	3	0	0.0
PANCAN_TP53_v1	LUSC	ours	hard	0.2	KEGG	M263b92005754	0.875	6	2	0	0.0
PANCAN_TP53_v1	LUSC	ours	hard	0.2	KEGG	M27ed31539138	0.734375	3	1	0	0.0
PANCAN_TP53_v1	LUSC	ours	hard	0.2	KEGG	M2d395731bec6	0.84375	7	1	0	0.0
PANCAN_TP53_v1	LUSC	ours	hard	0.2	KEGG	M2e4a7bb4e4fa	0.953125	25	1	0	0.0
PANCAN_TP53_v1	LUSC	ours	hard	0.2	KEGG	M2ee36ae70c3f	0.953125	5	1	0	0.0
PANCAN_TP53_v1	LUSC	ours	hard	0.2	KEGG	M30a8121959e3	0.828125	14	2	0	0.0
PANCAN_TP53_v1	LUSC	ours	hard	0.2	KEGG	M36924f7b02c5	0.65625	3	2	0	0.0
PANCAN_TP53_v1	LUSC	ours	hard	0.2	KEGG	M449ba1d0fa62	0.75	17	5	0	0.0
PANCAN_TP53_v1	LUSC	ours	hard	0.2	KEGG	M470a8e3441ec	0.828125	13	3	0	0.0
PANCAN_TP53_v1	LUSC	ours	hard	0.2	KEGG	M4ee18f7bc545	0.875	20	7	0	0.0
PANCAN_TP53_v1	LUSC	ours	hard	0.2	KEGG	M501c3cfe9e5f	0.75	16	6	0	0.0
PANCAN_TP53_v1	LUSC	ours	hard	0.2	KEGG	M526b7109eaf0	0.640625	3	1	0	0.0
PANCAN_TP53_v1	LUSC	ours	hard	0.2	KEGG	M56ee729f512e	0.90625	16	3	0	0.0
PANCAN_TP53_v1	LUSC	ours	hard	0.2	KEGG	M585861e9d708	0.828125	2	1	0	0.0
PANCAN_TP53_v1	LUSC	ours	hard	0.2	KEGG	M5c0511df302b	0.640625	4	1	0	0.0
PANCAN_TP53_v1	LUSC	ours	hard	0.2	KEGG	M606e2ab28e3e	0.671875	3	3	0	0.0
PANCAN_TP53_v1	LUSC	ours	hard	0.2	KEGG	M62d7057100e0	0.875	14	3	0	0.0
PANCAN_TP53_v1	LUSC	ours	hard	0.2	KEGG	M678f9d70a777	0.796875	9	8	0	0.0
PANCAN_TP53_v1	LUSC	ours	hard	0.2	KEGG	M67f2bae1cfc7	0.765625	13	4	0	0.0
PANCAN_TP53_v1	LUSC	ours	hard	0.2	KEGG	M6bb090e4f512	0.734375	3	1	0	0.0
PANCAN_TP53_v1	LUSC	ours	hard	0.2	KEGG	M6bc47ffab2ef	0.90625	1	1	0	0.0
PANCAN_TP53_v1	LUSC	ours	hard	0.2	KEGG	M6ebf9e39fdbc	0.84375	2	1	0	0.0
PANCAN_TP53_v1	LUSC	ours	hard	0.2	KEGG	M728ea50ff0e8	0.78125	2	1	0	0.0
PANCAN_TP53_v1	LUSC	ours	hard	0.2	KEGG	M730f9255ca1c	0.8125	9	1	0	0.0
PANCAN_TP53_v1	LUSC	ours	hard	0.2	KEGG	M757169648dc2	0.75	3	1	0	0.0
PANCAN_TP53_v1	LUSC	ours	hard	0.2	KEGG	M7a0c3b16a6ac	0.78125	7	2	0	0.0
PANCAN_TP53_v1	LUSC	ours	hard	0.2	KEGG	M7ee42e69bef9	0.765625	39	6	0	0.0
PANCAN_TP53_v1	LUSC	ours	hard	0.2	KEGG	M830b49637b33	0.953125	7	1	0	0.0
PANCAN_TP53_v1	LUSC	ours	hard	0.2	KEGG	M8a3b7e2dc51e	0.78125	2	1	0	0.0
PANCAN_TP53_v1	LUSC	ours	hard	0.2	KEGG	M8df8fb1c1909	0.890625	5	2	0	0.0
PANCAN_TP53_v1	LUSC	ours	hard	0.2	KEGG	M91af810cecc4	0.78125	2	1	0	0.0
PANCAN_TP53_v1	LUSC	ours	hard	0.2	KEGG	M9229b1185427	0.765625	2	1	0	0.0
PANCAN_TP53_v1	LUSC	ours	hard	0.2	KEGG	M9526a14bdbbf	0.78125	2	1	0	0.0
PANCAN_TP53_v1	LUSC	ours	hard	0.2	KEGG	M9673914ac1bb	0.875	11	1	0	0.0
PANCAN_TP53_v1	LUSC	ours	hard	0.2	KEGG	Ma7c124c39953	0.71875	3	1	0	0.0
PANCAN_TP53_v1	LUSC	ours	hard	0.2	KEGG	Madea9268fb11	0.765625	7	3	0	0.0
PANCAN_TP53_v1	LUSC	ours	hard	0.2	KEGG	Mb6018c99c2cc	0.765625	3	2	0	0.0
PANCAN_TP53_v1	LUSC	ours	hard	0.2	KEGG	Mbcdcabfc2df8	0.71875	23	7	0	0.0
PANCAN_TP53_v1	LUSC	ours	hard	0.2	KEGG	Mbcfcdf5e2c3c	0.65625	4	2	0	0.0
PANCAN_TP53_v1	LUSC	ours	hard	0.2	KEGG	Mbd9cdf3d5b53	0.921875	10	1	0	0.0
PANCAN_TP53_v1	LUSC	ours	hard	0.2	KEGG	Mc5678fc1d903	0.84375	8	1	0	0.0
PANCAN_TP53_v1	LUSC	ours	hard	0.2	KEGG	Mc67f79d1b3a9	0.9375	1	1	0	0.0
PANCAN_TP53_v1	LUSC	ours	hard	0.2	KEGG	Mc72ad8a8b062	0.859375	2	1	0	0.0
PANCAN_TP53_v1	LUSC	ours	hard	0.2	KEGG	Mc915bd9fcab7	0.921875	1	1	0	0.0
PANCAN_TP53_v1	LUSC	ours	hard	0.2	KEGG	Md0d78b6721cd	0.578125	22	26	0	0.0
PANCAN_TP53_v1	LUSC	ours	hard	0.2	KEGG	Me0a13dbba367	0.671875	4	1	0	0.0
PANCAN_TP53_v1	LUSC	ours	hard	0.2	KEGG	Me278218665eb	0.828125	1	1	0	0.0
PANCAN_TP53_v1	LUSC	ours	hard	0.2	KEGG	Me63c0063ab41	0.765625	3	1	0	0.0
PANCAN_TP53_v1	LUSC	ours	hard	0.2	KEGG	Me6885cf78393	0.953125	5	1	0	0.0
PANCAN_TP53_v1	LUSC	ours	hard	0.2	KEGG	Meb02ded33450	0.796875	8	1	0	0.0
PANCAN_TP53_v1	LUSC	ours	hard	0.2	KEGG	Mf47ec792d253	0.734375	3	2	0	0.0
PANCAN_TP53_v1	LUSC	ours	hard	0.2	KEGG	Mf4f6531b912a	0.703125	7	4	0	0.0
PANCAN_TP53_v1	LUSC	ours	hard	0.2	KEGG	Mff5624a0189f	0.859375	9	1	0	0.0
PANCAN_TP53_v1	OV	ours	hard	0.2	Hallmark	M0bd199de3ec6	0.953125	121	3	0	0.0
PANCAN_TP53_v1	OV	ours	hard	0.2	Hallmark	M1c2ebf771274	0.90625	14	1	0	0.0
PANCAN_TP53_v1	OV	ours	hard	0.2	Hallmark	M2845e04f5641	0.96875	77	2	0	0.0
PANCAN_TP53_v1	OV	ours	hard	0.2	Hallmark	M2a8ea2dcf049	1.0	48	1	0	0.0
PANCAN_TP53_v1	OV	ours	hard	0.2	Hallmark	M2c13dab23404	0.828125	13	1	0	0.0
PANCAN_TP53_v1	OV	ours	hard	0.2	Hallmark	M4171f5317fa6	0.8125	8	1	0	0.0
PANCAN_TP53_v1	OV	ours	hard	0.2	Hallmark	M43e552b3ac6b	0.984375	48	1	0	0.0
PANCAN_TP53_v1	OV	ours	hard	0.2	Hallmark	M4470f9aea891	0.984375	26	1	0	0.0
PANCAN_TP53_v1	OV	ours	hard	0.2	Hallmark	M49d7f6b304ae	0.890625	12	1	0	0.0
PANCAN_TP53_v1	OV	ours	hard	0.2	Hallmark	M4c12a69c80c1	0.921875	39	1	0	0.0
PANCAN_TP53_v1	OV	ours	hard	0.2	Hallmark	M50f4fd236b2c	0.890625	34	1	0	0.0
PANCAN_TP53_v1	OV	ours	hard	0.2	Hallmark	M554c5c4293dd	0.875	55	3	0	0.0
PANCAN_TP53_v1	OV	ours	hard	0.2	Hallmark	M60bdaf998926	0.953125	21	1	0	0.0
PANCAN_TP53_v1	OV	ours	hard	0.2	Hallmark	M652501b0a03d	1.0	45	1	0	0.0
PANCAN_TP53_v1	OV	ours	hard	0.2	Hallmark	M736be4f3a5ea	0.734375	9	1	0	0.0
PANCAN_TP53_v1	OV	ours	hard	0.2	Hallmark	M76da045fbea9	0.9375	21	1	0	0.0
PANCAN_TP53_v1	OV	ours	hard	0.2	Hallmark	M8978ffe33f91	0.890625	53	2	0	0.0
PANCAN_TP53_v1	OV	ours	hard	0.2	Hallmark	M8e9df9c4a39d	1.0	54	1	0	0.0
PANCAN_TP53_v1	OV	ours	hard	0.2	Hallmark	M8f9219bcf50c	0.984375	23	1	0	0.0
PANCAN_TP53_v1	OV	ours	hard	0.2	Hallmark	M961d3fe58c93	0.953125	6	1	0	0.0
PANCAN_TP53_v1	OV	ours	hard	0.2	Hallmark	M964319a9003c	0.9375	24	1	0	0.0
PANCAN_TP53_v1	OV	ours	hard	0.2	Hallmark	M976c4e27c864	0.90625	22	2	0	0.0
PANCAN_TP53_v1	OV	ours	hard	0.2	Hallmark	M987a0f7f306d	0.953125	29	1	0	0.0
PANCAN_TP53_v1	OV	ours	hard	0.2	Hallmark	M9d7bcc265342	0.859375	13	1	0	0.0
PANCAN_TP53_v1	OV	ours	hard	0.2	Hallmark	M9f10612cb492	0.984375	30	1	0	0.0
PANCAN_TP53_v1	OV	ours	hard	0.2	Hallmark	Ma0f1cf572f8a	0.96875	38	1	0	0.0
PANCAN_TP53_v1	OV	ours	hard	0.2	Hallmark	Ma71c2c47f665	0.90625	28	1	0	0.0
PANCAN_TP53_v1	OV	ours	hard	0.2	Hallmark	Mad8a78c410bb	0.9375	21	1	0	0.0
PANCAN_TP53_v1	OV	ours	hard	0.2	Hallmark	Mb7109d1ae4bf	0.96875	34	1	0	0.0
PANCAN_TP53_v1	OV	ours	hard	0.2	Hallmark	Mb86494f8a985	0.953125	28	1	0	0.0
PANCAN_TP53_v1	OV	ours	hard	0.2	Hallmark	Mbc4efa44368e	0.953125	42	1	0	0.0
PANCAN_TP53_v1	OV	ours	hard	0.2	Hallmark	Mbf403e4349a9	0.84375	92	4	0	0.0
PANCAN_TP53_v1	OV	ours	hard	0.2	Hallmark	Mc9bcce779f31	0.921875	22	1	0	0.0
PANCAN_TP53_v1	OV	ours	hard	0.2	Hallmark	Mcec16d671dc9	0.96875	11	1	0	0.0
PANCAN_TP53_v1	OV	ours	hard	0.2	Hallmark	Md463544bbc28	0.96875	35	1	0	0.0
PANCAN_TP53_v1	OV	ours	hard	0.2	Hallmark	Md54144a27bb8	0.953125	17	1	0	0.0
PANCAN_TP53_v1	OV	ours	hard	0.2	Hallmark	Mefbc43c285ba	0.96875	40	1	0	0.0
PANCAN_TP53_v1	OV	ours	hard	0.2	Hallmark	Mf3d9bee3f998	0.96875	25	1	0	0.0
PANCAN_TP53_v1	OV	ours	hard	0.2	Hallmark	Mff2d8975894b	0.984375	76	2	0	0.0
PANCAN_TP53_v1	OV	ours	hard	0.2	GO	Md64ba688019d	0.453125	4272	3367	6	0.0014044943820224719
PANCAN_TP53_v1	OV	ours	hard	0.2	Reactome	M004b607552ec	0.9375	5	1	1	0.2
PANCAN_TP53_v1	OV	ours	hard	0.2	Reactome	M00edb8426586	0.828125	14	1	1	0.07142857142857142
PANCAN_TP53_v1	OV	ours	hard	0.2	Reactome	M09cc9ba1c495	0.765625	2	1	1	0.5
PANCAN_TP53_v1	OV	ours	hard	0.2	Reactome	M0aef97745178	0.828125	7	1	1	0.14285714285714285
PANCAN_TP53_v1	OV	ours	hard	0.2	Reactome	M0e43626f027c	0.90625	2	1	1	0.5
PANCAN_TP53_v1	OV	ours	hard	0.2	Reactome	M12c07ba53994	0.734375	3	1	1	0.3333333333333333
PANCAN_TP53_v1	OV	ours	hard	0.2	Reactome	M14155cfa6a76	0.84375	2	1	1	0.5
PANCAN_TP53_v1	OV	ours	hard	0.2	Reactome	M16e2d3f70ffd	0.90625	5	1	1	0.2
PANCAN_TP53_v1	OV	ours	hard	0.2	Reactome	M171a4f5abc52	0.59375	878	221	1	0.0011389521640091116
PANCAN_TP53_v1	OV	ours	hard	0.2	Reactome	M1cc57b3bd37b	0.84375	2	1	1	0.5
PANCAN_TP53_v1	OV	ours	hard	0.2	Reactome	M1d1ef9a87915	0.90625	1	1	1	1.0
PANCAN_TP53_v1	OV	ours	hard	0.2	Reactome	M225ce0d00d51	0.90625	7	1	1	0.14285714285714285
PANCAN_TP53_v1	OV	ours	hard	0.2	Reactome	M22a4af7a45a9	0.921875	12	2	1	0.08333333333333333
PANCAN_TP53_v1	OV	ours	hard	0.2	Reactome	M23b951df9050	0.765625	1	1	1	1.0
PANCAN_TP53_v1	OV	ours	hard	0.2	Reactome	M2a63e22626a2	0.78125	2	1	1	0.5
PANCAN_TP53_v1	OV	ours	hard	0.2	Reactome	M2ce832345109	0.8125	2	1	1	0.5
PANCAN_TP53_v1	OV	ours	hard	0.2	Reactome	M2f46d83770e6	0.828125	14	3	1	0.07142857142857142
PANCAN_TP53_v1	OV	ours	hard	0.2	Reactome	M337da33a8e4b	0.890625	5	1	1	0.2
PANCAN_TP53_v1	OV	ours	hard	0.2	Reactome	M341f1f090313	0.78125	8	1	1	0.125
PANCAN_TP53_v1	OV	ours	hard	0.2	Reactome	M34857dfc1695	0.765625	9	1	1	0.1111111111111111
PANCAN_TP53_v1	OV	ours	hard	0.2	Reactome	M353b1f842eb7	0.734375	4	1	1	0.25
PANCAN_TP53_v1	OV	ours	hard	0.2	Reactome	M35dce320ab38	0.921875	5	1	1	0.2
PANCAN_TP53_v1	OV	ours	hard	0.2	Reactome	M39266770336e	0.734375	3	1	1	0.3333333333333333
PANCAN_TP53_v1	OV	ours	hard	0.2	Reactome	M39e763e60212	0.96875	5	1	1	0.2
PANCAN_TP53_v1	OV	ours	hard	0.2	Reactome	M3b7750c4cfb8	0.84375	8	1	1	0.125
PANCAN_TP53_v1	OV	ours	hard	0.2	Reactome	M3f69e6ba04b9	1.0	10	1	1	0.1
PANCAN_TP53_v1	OV	ours	hard	0.2	Reactome	M3f7d9946cb84	0.625	4	1	1	0.25
PANCAN_TP53_v1	OV	ours	hard	0.2	Reactome	M4017365e19d4	0.921875	1	1	1	1.0
PANCAN_TP53_v1	OV	ours	hard	0.2	Reactome	M41d7bdcf1510	0.828125	48	7	1	0.020833333333333332
PANCAN_TP53_v1	OV	ours	hard	0.2	Reactome	M449b4ea85917	0.921875	5	1	1	0.2
PANCAN_TP53_v1	OV	ours	hard	0.2	Reactome	M45491fea218e	0.875	1	1	1	1.0
PANCAN_TP53_v1	OV	ours	hard	0.2	Reactome	M456439f22352	0.875	2	1	1	0.5
PANCAN_TP53_v1	OV	ours	hard	0.2	Reactome	M45a29d9252c7	0.71875	3	1	1	0.3333333333333333
PANCAN_TP53_v1	OV	ours	hard	0.2	Reactome	M47cc9fdfa9f1	0.875	5	1	1	0.2
PANCAN_TP53_v1	OV	ours	hard	0.2	Reactome	M486251990fb8	0.84375	15	2	1	0.06666666666666667
PANCAN_TP53_v1	OV	ours	hard	0.2	Reactome	M491620cd3ab4	0.953125	5	1	1	0.2
PANCAN_TP53_v1	OV	ours	hard	0.2	Reactome	M515cbd159305	0.921875	6	1	1	0.16666666666666666
PANCAN_TP53_v1	OV	ours	hard	0.2	Reactome	M527057d6cc06	0.640625	4	1	1	0.25
PANCAN_TP53_v1	OV	ours	hard	0.2	Reactome	M52bc54c5430b	0.84375	6	1	1	0.16666666666666666
PANCAN_TP53_v1	OV	ours	hard	0.2	Reactome	M551318b0ff8d	0.875	22	1	1	0.045454545454545456
PANCAN_TP53_v1	OV	ours	hard	0.2	Reactome	M5a0ed55953fa	0.953125	11	1	1	0.09090909090909091
PANCAN_TP53_v1	OV	ours	hard	0.2	Reactome	M5c7404831812	0.828125	2	1	1	0.5
PANCAN_TP53_v1	OV	ours	hard	0.2	Reactome	M5d14f6ac6804	0.921875	1	1	1	1.0
PANCAN_TP53_v1	OV	ours	hard	0.2	Reactome	M60e324fe80ca	0.765625	3	1	1	0.3333333333333333
PANCAN_TP53_v1	OV	ours	hard	0.2	Reactome	M617542f6bcd7	0.859375	30	2	1	0.03333333333333333
PANCAN_TP53_v1	OV	ours	hard	0.2	Reactome	M63bd7f345f23	0.71875	4	1	1	0.25
PANCAN_TP53_v1	OV	ours	hard	0.2	Reactome	M67a9fe8f9340	0.75	3	1	1	0.3333333333333333
PANCAN_TP53_v1	OV	ours	hard	0.2	Reactome	M68c359a6069f	0.890625	13	1	1	0.07692307692307693
PANCAN_TP53_v1	OV	ours	hard	0.2	Reactome	M6b8a936cb70b	0.921875	10	1	1	0.1
PANCAN_TP53_v1	OV	ours	hard	0.2	Reactome	M6ca8db8b2734	0.875	5	1	1	0.2
PANCAN_TP53_v1	OV	ours	hard	0.2	Reactome	M6e4550d1d350	0.8125	2	1	1	0.5
PANCAN_TP53_v1	OV	ours	hard	0.2	Reactome	M71ee5c5a4f62	0.703125	3	1	1	0.3333333333333333
PANCAN_TP53_v1	OV	ours	hard	0.2	Reactome	M722d7df6b113	0.890625	7	1	1	0.14285714285714285
PANCAN_TP53_v1	OV	ours	hard	0.2	Reactome	M727dec3c7aa7	0.828125	6	1	1	0.16666666666666666
PANCAN_TP53_v1	OV	ours	hard	0.2	Reactome	M757da1c4c6b2	0.6875	9	1	1	0.1111111111111111
PANCAN_TP53_v1	OV	ours	hard	0.2	Reactome	M77e60926f7fa	0.875	7	1	1	0.14285714285714285
PANCAN_TP53_v1	OV	ours	hard	0.2	Reactome	M840d407c4cc8	0.921875	11	1	1	0.09090909090909091
PANCAN_TP53_v1	OV	ours	hard	0.2	Reactome	M862e8498e92a	0.984375	26	1	1	0.038461538461538464
PANCAN_TP53_v1	OV	ours	hard	0.2	Reactome	M89a6660bcfc3	0.71875	2	1	1	0.5
PANCAN_TP53_v1	OV	ours	hard	0.2	Reactome	M89acb5c8c7dd	0.765625	1	1	1	1.0
PANCAN_TP53_v1	OV	ours	hard	0.2	Reactome	M8b40a24b81e4	0.859375	6	1	1	0.16666666666666666
PANCAN_TP53_v1	OV	ours	hard	0.2	Reactome	M8c4fc295d9d5	0.78125	14	3	1	0.07142857142857142
PANCAN_TP53_v1	OV	ours	hard	0.2	Reactome	M8d882fbbba2e	0.828125	2	1	1	0.5
PANCAN_TP53_v1	OV	ours	hard	0.2	Reactome	M8da3163215f1	0.84375	5	1	1	0.2
PANCAN_TP53_v1	OV	ours	hard	0.2	Reactome	M8e001f2c7763	0.796875	8	1	1	0.125
PANCAN_TP53_v1	OV	ours	hard	0.2	Reactome	M8ec77b329c15	0.65625	2	1	1	0.5
PANCAN_TP53_v1	OV	ours	hard	0.2	Reactome	M8f3e01554bbf	0.921875	5	1	1	0.2
PANCAN_TP53_v1	OV	ours	hard	0.2	Reactome	M90e6387929ce	0.9375	10	1	1	0.1
PANCAN_TP53_v1	OV	ours	hard	0.2	Reactome	M92e35e2ba2fa	0.859375	8	1	1	0.125
PANCAN_TP53_v1	OV	ours	hard	0.2	Reactome	M93c36fe77073	0.78125	1	1	1	1.0
