raw_index	term_id	term_name	source	stat	qval	direction	evidence_genes	pval	is_summary	group_id	term_id_salvaged	term_name_salvaged	evidence_genes_str	is_valid	invalid_reason	qval_source	qval_provided	pval_source	pval_provided	distill_seed	evidence_genes_was_list	n_evidence_genes	masked_genes_count	term_row_id	term_uid	distill_semantics	distill_track_hash_drift	distill_gene_pool_n	distill_gene_pool_is_masked	distill_trust_input_survival	distill_min_genes_effective_per_term	term_survival_input	term_survival_computed	term_survival_n_ok	term_survival_n_total	term_survival_source	term_survival	term_gene_set_hash	term_survival_agg	term_hash_drift_rate	distill_loo_is_proxy	distill_n_perturb	distill_gene_dropout_p	distill_gene_jitter_p	distill_evidence_jaccard_min	distill_evidence_recall_min	distill_evidence_precision_min	distill_min_keep_frac	distill_min_evidence_genes_effective	distill_perturb_rescue	term_survival_mean_jaccard	term_survival_mean_recall	term_survival_mean_precision	gene_survival	keep_term	keep_reason	distill_pre_gate_mode	distill_pre_gate_tau	module_id	module_id_missing	module_survival	module_survival_n_ok	module_survival_n_total	module_survival_source	stress_drop_count
2504	GOBP_ESTABLISHMENT_OF_SKIN_BARRIER	GOBP_ESTABLISHMENT_OF_SKIN_BARRIER	fgsea_msigdb_C5_GO_BP_entrez	-0.813155334025511	0.97665343242051	down	['4233', '2629', '1364', '9076', '7357', '5339']		False		False	False	4233,2629,1364,9076,7357,5339	True		qval	True	missing	False	42	True	6	0	2504	fgsea_msigdb_C5_GO_BP_entrez:GOBP_ESTABLISHMENT_OF_SKIN_BARRIER	evidence_perturb	True	4134	True	False	1		0.859375	55	64	computed	0.859375	7b66fbcc6b72	0.859375	0.390625	False	64	0.1	0.05	0.6	0.8	0.8	0.0		False	0.9088541666666666	0.9088541666666666	1.0	0.859375	True	ok	off		Me824fa39e3f0	False	0.453125	3386	3386	term_survival:min	0
2505	GOBP_NEGATIVE_REGULATION_OF_RAS_PROTEIN_SIGNAL_TRANSDUCTION	GOBP_NEGATIVE_REGULATION_OF_RAS_PROTEIN_SIGNAL_TRANSDUCTION	fgsea_msigdb_C5_GO_BP_entrez	0.80784523200143	0.97665343242051	up	['8216', '8437']		False		False	False	8216,8437	True		qval	True	missing	False	42	True	2	0	2505	fgsea_msigdb_C5_GO_BP_entrez:GOBP_NEGATIVE_REGULATION_OF_RAS_PROTEIN_SIGNAL_TRANSDUCTION	evidence_perturb	True	4134	True	False	1		0.734375	47	64	computed	0.734375	99290e61cb31	0.734375	0.265625	False	64	0.1	0.05	0.6	0.8	0.8	0.0		False	0.8671875	0.8671875	1.0	0.734375	True	ok	off		Me824fa39e3f0	False	0.453125	3386	3386	term_survival:min	0
2506	GOBP_REGULATION_OF_TOLERANCE_INDUCTION	GOBP_REGULATION_OF_TOLERANCE_INDUCTION	fgsea_msigdb_C5_GO_BP_entrez	0.807513720103334	0.97665343242051	up	['2302', '1178', '916']		False		False	False	2302,1178,916	True		qval	True	missing	False	42	True	3	0	2506	fgsea_msigdb_C5_GO_BP_entrez:GOBP_REGULATION_OF_TOLERANCE_INDUCTION	evidence_perturb	True	4134	True	False	1		0.796875	51	64	computed	0.796875	49862a857818	0.796875	0.203125	False	64	0.1	0.05	0.6	0.8	0.8	0.0		False	0.921875	0.921875	1.0	0.796875	True	ok	off		Me824fa39e3f0	False	0.453125	3386	3386	term_survival:min	0
2507	GOBP_POSITIVE_REGULATION_OF_B_CELL_DIFFERENTIATION	GOBP_POSITIVE_REGULATION_OF_B_CELL_DIFFERENTIATION	fgsea_msigdb_C5_GO_BP_entrez	-0.806276366341037	0.97665343242051	down	['3558', '695']		False		False	False	3558,695	True		qval	True	missing	False	42	True	2	0	2507	fgsea_msigdb_C5_GO_BP_entrez:GOBP_POSITIVE_REGULATION_OF_B_CELL_DIFFERENTIATION	evidence_perturb	True	4134	True	False	1		0.8125	52	64	computed	0.8125	24b759f174d0	0.8125	0.1875	False	64	0.1	0.05	0.6	0.8	0.8	0.0		False	0.90625	0.90625	1.0	0.8125	True	ok	off		Me824fa39e3f0	False	0.453125	3386	3386	term_survival:min	0
2508	GOBP_CHROMATIN_REMODELING	GOBP_CHROMATIN_REMODELING	fgsea_msigdb_C5_GO_BP_entrez	-0.938969910705437	0.977211565130696	down	['8368', '4674', '9582', '11339', '5578', '6839', '8520', '3068', '10155', '4297', '648', '10498', '2099', '2959', '2074', '4675', '5927', '5579', '7157', '10036', '3190', '5925', '6601', '2091', '9329', '5290', '11177', '675', '1058', '1642', '8648', '8350', '9077', '8343', '5926', '10269', '10467', '9426', '9646', '8202', '6996', '8493', '8359', '4615', '8360', '8341', '8468', '2491', '8986', '3009', '86', '3159', '4683', '3146', '10014', '8337', '8467', '6421', '8971', '8193', '60', '351', '7150', '5563', '2146', '7703', '2931', '1025', '7528', '9958', '8353', '8290', '6015', '7258', '7862', '5371', '1911', '1386', '8351', '546', '11240', '9274', '1105']		False		False	False	8368,4674,9582,11339,5578,6839,8520,3068,10155,4297,648,10498,2099,2959,2074,4675,5927,5579,7157,10036,3190,5925,6601,2091,9329,5290,11177,675,1058,1642,8648,8350,9077,8343,5926,10269,10467,9426,9646,8202,6996,8493,8359,4615,8360,8341,8468,2491,8986,3009,86,3159,4683,3146,10014,8337,8467,6421,8971,8193,60,351,7150,5563,2146,7703,2931,1025,7528,9958,8353,8290,6015,7258,7862,5371,1911,1386,8351,546,11240,9274,1105	True		qval	True	missing	False	42	True	89	0	2508	fgsea_msigdb_C5_GO_BP_entrez:GOBP_CHROMATIN_REMODELING	evidence_perturb	True	4134	True	False	1		1.0	64	64	computed	1.0	2f8a761758c7	1.0	1.0	False	64	0.1	0.05	0.6	0.8	0.8	0.0		False	0.8702956989247312	0.9094101123595506	0.9528668955787248	1.0	True	ok	off		Me824fa39e3f0	False	0.453125	3386	3386	term_survival:min	6
2509	GOBP_AMEBOIDAL_TYPE_CELL_MIGRATION	GOBP_AMEBOIDAL_TYPE_CELL_MIGRATION	fgsea_msigdb_C5_GO_BP_entrez	-0.923198495793269	0.977211565130696	down	['673', '2768', '10505', '4318', '7076', '10507', '3675', '7145', '3676', '2022', '8394', '1000', '9037', '5801', '5217', '4856', '397', '4088', '4163', '207', '2530', '7048', '5048', '1072', '8874', '2066', '3725']		False		False	False	673,2768,10505,4318,7076,10507,3675,7145,3676,2022,8394,1000,9037,5801,5217,4856,397,4088,4163,207,2530,7048,5048,1072,8874,2066,3725	True		qval	True	missing	False	42	True	27	0	2509	fgsea_msigdb_C5_GO_BP_entrez:GOBP_AMEBOIDAL_TYPE_CELL_MIGRATION	evidence_perturb	True	4134	True	False	1		0.953125	61	64	computed	0.953125	de17568d2e83	0.953125	1.0	False	64	0.1	0.05	0.6	0.8	0.8	0.0		False	0.8671875	0.8993055555555556	0.9603059759785302	0.953125	True	ok	off		Me824fa39e3f0	False	0.453125	3386	3386	term_survival:min	0
2510	GOBP_RESPONSE_TO_OXIDATIVE_STRESS	GOBP_RESPONSE_TO_OXIDATIVE_STRESS	fgsea_msigdb_C5_GO_BP_entrez	0.915870892269489	0.977211565130696	up	['7350', '2168', '11168', '11315', '9588', '3934', '2110', '3840', '4323', '3240', '2877', '6649', '5195', '11179', '847', '2861', '6505', '5621', '5478', '4521', '374', '4137', '3569', '3040', '5831', '2308', '538', '9555', '2309', '11235', '9314', '4504', '1909', '5743', '3417', '9817', '5311', '7352', '1421', '948', '9978', '3162', '6810', '6188', '221', '5052', '4540', '10013', '5192', '1612', '1398', '2177', '4353', '27', '10276', '468', '6780', '2253', '11277', '8452']		False		False	False	7350,2168,11168,11315,9588,3934,2110,3840,4323,3240,2877,6649,5195,11179,847,2861,6505,5621,5478,4521,374,4137,3569,3040,5831,2308,538,9555,2309,11235,9314,4504,1909,5743,3417,9817,5311,7352,1421,948,9978,3162,6810,6188,221,5052,4540,10013,5192,1612,1398,2177,4353,27,10276,468,6780,2253,11277,8452	True		qval	True	missing	False	42	True	63	0	2510	fgsea_msigdb_C5_GO_BP_entrez:GOBP_RESPONSE_TO_OXIDATIVE_STRESS	evidence_perturb	True	4134	True	False	1		1.0	64	64	computed	1.0	15f93ed9267a	1.0	1.0	False	64	0.1	0.05	0.6	0.8	0.8	0.0		False	0.8525094696969697	0.8931051587301588	0.9493050761990209	1.0	True	ok	off		Me824fa39e3f0	False	0.453125	3386	3386	term_survival:min	3
2511	GOBP_ISOPRENOID_METABOLIC_PROCESS	GOBP_ISOPRENOID_METABOLIC_PROCESS	fgsea_msigdb_C5_GO_BP_entrez	-0.868622429080357	0.977211565130696	down	['1056', '126', '1544', '4023', '216', '1557', '24', '1545', '5950', '4597', '3158', '231', '4047', '1551', '6017', '1592', '3991', '8630']		False		False	False	1056,126,1544,4023,216,1557,24,1545,5950,4597,3158,231,4047,1551,6017,1592,3991,8630	True		qval	True	missing	False	42	True	19	0	2511	fgsea_msigdb_C5_GO_BP_entrez:GOBP_ISOPRENOID_METABOLIC_PROCESS	evidence_perturb	True	4134	True	False	1		0.84375	54	64	computed	0.84375	3d7d1618be47	0.84375	1.0	False	64	0.1	0.05	0.6	0.8	0.8	0.0		False	0.8515624999999999	0.8963815789473684	0.944182131038144	0.84375	True	ok	off		Me824fa39e3f0	False	0.453125	3386	3386	term_survival:min	1
2512	GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_PEPTIDE_OR_POLYSACCHARIDE_ANTIGEN_VIA_MHC_CLASS_II	GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_PEPTIDE_OR_POLYSACCHARIDE_ANTIGEN_VIA_MHC_CLASS_II	fgsea_msigdb_C5_GO_BP_entrez	0.848020152105849	0.977211565130696	up	['2213', '3120', '3108', '3125', '1514', '5641', '3118', '3123', '3119', '1520', '2207', '1510', '7057']		False		False	False	2213,3120,3108,3125,1514,5641,3118,3123,3119,1520,2207,1510,7057	True		qval	True	missing	False	42	True	13	0	2512	fgsea_msigdb_C5_GO_BP_entrez:GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_PEPTIDE_OR_POLYSACCHARIDE_ANTIGEN_VIA_MHC_CLASS_II	evidence_perturb	True	4134	True	False	1		0.90625	58	64	computed	0.90625	10319191c82c	0.90625	1.0	False	64	0.1	0.05	0.6	0.8	0.8	0.0		False	0.84375	0.9086538461538463	0.9213978729603731	0.90625	True	ok	off		Me824fa39e3f0	False	0.453125	3386	3386	term_survival:min	0
2513	GOBP_EMBRYONIC_DIGIT_MORPHOGENESIS	GOBP_EMBRYONIC_DIGIT_MORPHOGENESIS	fgsea_msigdb_C5_GO_BP_entrez	0.845560187342573	0.977211565130696	up	['3238', '4851', '4038', '4487', '652', '9742', '4041', '581', '8323', '6926', '1499', '10018', '1889', '4613', '9241', '3549', '6423', '3227']		False		False	False	3238,4851,4038,4487,652,9742,4041,581,8323,6926,1499,10018,1889,4613,9241,3549,6423,3227	True		qval	True	missing	False	42	True	19	0	2513	fgsea_msigdb_C5_GO_BP_entrez:GOBP_EMBRYONIC_DIGIT_MORPHOGENESIS	evidence_perturb	True	4134	True	False	1		0.84375	54	64	computed	0.84375	7edb618d6457	0.84375	1.0	False	64	0.1	0.05	0.6	0.8	0.8	0.0		False	0.8492187500000001	0.8939144736842105	0.9441214767156862	0.84375	True	ok	off		Me824fa39e3f0	False	0.453125	3386	3386	term_survival:min	1
2514	GOBP_NEGATIVE_REGULATION_OF_STRIATED_MUSCLE_CELL_DIFFERENTIATION	GOBP_NEGATIVE_REGULATION_OF_STRIATED_MUSCLE_CELL_DIFFERENTIATION	fgsea_msigdb_C5_GO_BP_entrez	-0.839740557124858	0.977211565130696	down	['627', '4856', '7494', '859', '6123', '10014', '2146', '2931', '7528', '8841', '3065', '4904', '4089']		False		False	False	627,4856,7494,859,6123,10014,2146,2931,7528,8841,3065,4904,4089	True		qval	True	missing	False	42	True	14	0	2514	fgsea_msigdb_C5_GO_BP_entrez:GOBP_NEGATIVE_REGULATION_OF_STRIATED_MUSCLE_CELL_DIFFERENTIATION	evidence_perturb	True	4134	True	False	1		0.84375	54	64	computed	0.84375	0fea3f0cc953	0.84375	1.0	False	64	0.1	0.05	0.6	0.8	0.8	0.0		False	0.8333333333333333	0.8928571428571428	0.9254022019647021	0.84375	True	ok	off		Me824fa39e3f0	False	0.453125	3386	3386	term_survival:min	1
2515	GOBP_VESICLE_FUSION_TO_PLASMA_MEMBRANE	GOBP_VESICLE_FUSION_TO_PLASMA_MEMBRANE	fgsea_msigdb_C5_GO_BP_entrez	-0.809771778147891	0.977211565130696	down	['2901', '10814', '6861']		False		False	False	2901,10814,6861	True		qval	True	missing	False	42	True	3	0	2515	fgsea_msigdb_C5_GO_BP_entrez:GOBP_VESICLE_FUSION_TO_PLASMA_MEMBRANE	evidence_perturb	True	4134	True	False	1		0.890625	57	64	computed	0.890625	9912d9bd8630	0.890625	0.109375	False	64	0.1	0.05	0.6	0.8	0.8	0.0		False	0.9635416666666666	0.9635416666666666	1.0	0.890625	True	ok	off		Me824fa39e3f0	False	0.453125	3386	3386	term_survival:min	0
2516	GOBP_REGULATION_OF_MICROTUBULE_DEPOLYMERIZATION	GOBP_REGULATION_OF_MICROTUBULE_DEPOLYMERIZATION	fgsea_msigdb_C5_GO_BP_entrez	0.805771585670185	0.977211565130696	up	['10300', '9212', '4131', '10013', '4130']		False		False	False	10300,9212,4131,10013,4130	True		qval	True	missing	False	42	True	5	0	2516	fgsea_msigdb_C5_GO_BP_entrez:GOBP_REGULATION_OF_MICROTUBULE_DEPOLYMERIZATION	evidence_perturb	True	4134	True	False	1		0.9375	60	64	computed	0.9375	bcd5d716ca62	0.9375	0.359375	False	64	0.1	0.05	0.6	0.8	0.8	0.0		False	0.9093749999999999	0.9093749999999999	1.0	0.9375	True	ok	off		Me824fa39e3f0	False	0.453125	3386	3386	term_survival:min	0
2517	GOBP_PROTEIN_LOCALIZATION_TO_ENDOPLASMIC_RETICULUM	GOBP_PROTEIN_LOCALIZATION_TO_ENDOPLASMIC_RETICULUM	fgsea_msigdb_C5_GO_BP_entrez	-0.846541348301861	0.977588509148652	down	['8266', '6727', '6734', '10134', '10890', '9695', '9789', '6730', '10956', '11079', '7485', '6262', '9697']		False		False	False	8266,6727,6734,10134,10890,9695,9789,6730,10956,11079,7485,6262,9697	True		qval	True	missing	False	42	True	14	0	2517	fgsea_msigdb_C5_GO_BP_entrez:GOBP_PROTEIN_LOCALIZATION_TO_ENDOPLASMIC_RETICULUM	evidence_perturb	True	4134	True	False	1		0.84375	54	64	computed	0.84375	50a9e6faaa59	0.84375	1.0	False	64	0.1	0.05	0.6	0.8	0.8	0.0		False	0.8458333333333333	0.90625	0.9265167124542126	0.84375	True	ok	off		Me824fa39e3f0	False	0.453125	3386	3386	term_survival:min	1
2518	GOBP_HEMATOPOIETIC_STEM_CELL_HOMEOSTASIS	GOBP_HEMATOPOIETIC_STEM_CELL_HOMEOSTASIS	fgsea_msigdb_C5_GO_BP_entrez	-0.804068784223274	0.977588509148652	down	['2624', '4856', '10467', '3171', '9289']		False		False	False	2624,4856,10467,3171,9289	True		qval	True	missing	False	42	True	5	0	2518	fgsea_msigdb_C5_GO_BP_entrez:GOBP_HEMATOPOIETIC_STEM_CELL_HOMEOSTASIS	evidence_perturb	True	4134	True	False	1		0.9375	60	64	computed	0.9375	7c51379390a9	0.9375	0.3125	False	64	0.1	0.05	0.6	0.8	0.8	0.0		False	0.925	0.925	1.0	0.9375	True	ok	off		Me824fa39e3f0	False	0.453125	3386	3386	term_survival:min	0
2519	GOBP_POSITIVE_REGULATION_OF_TYPE_I_INTERFERON_PRODUCTION	GOBP_POSITIVE_REGULATION_OF_TYPE_I_INTERFERON_PRODUCTION	fgsea_msigdb_C5_GO_BP_entrez	-0.849095108508965	0.977884019847318	down	['929', '6675', '10622', '10211', '4615', '3146', '7098', '661', '7097', '3148', '3320', '3329', '7187', '5781', '9641', '5336']		False		False	False	929,6675,10622,10211,4615,3146,7098,661,7097,3148,3320,3329,7187,5781,9641,5336	True		qval	True	missing	False	42	True	17	0	2519	fgsea_msigdb_C5_GO_BP_entrez:GOBP_POSITIVE_REGULATION_OF_TYPE_I_INTERFERON_PRODUCTION	evidence_perturb	True	4134	True	False	1		0.96875	62	64	computed	0.96875	b1122a7a7135	0.96875	1.0	False	64	0.1	0.05	0.6	0.8	0.8	0.0		False	0.8524305555555556	0.9025735294117647	0.9384806166056167	0.96875	True	ok	off		Me824fa39e3f0	False	0.453125	3386	3386	term_survival:min	1
2520	GOBP_RETINOIC_ACID_METABOLIC_PROCESS	GOBP_RETINOIC_ACID_METABOLIC_PROCESS	fgsea_msigdb_C5_GO_BP_entrez	-0.80872213836721	0.977884019847318	down	['126', '8644']		False		False	False	126,8644	True		qval	True	missing	False	42	True	2	0	2520	fgsea_msigdb_C5_GO_BP_entrez:GOBP_RETINOIC_ACID_METABOLIC_PROCESS	evidence_perturb	True	4134	True	False	1		0.84375	54	64	computed	0.84375	7a89a12d358d	0.84375	0.15625	False	64	0.1	0.05	0.6	0.8	0.8	0.0		False	0.8984375	0.8984375	0.953125	0.84375	True	ok	off		Me824fa39e3f0	False	0.453125	3386	3386	term_survival:min	0
2521	GOBP_POSITIVE_REGULATION_OF_PROTEOLYSIS_INVOLVED_IN_PROTEIN_CATABOLIC_PROCESS	GOBP_POSITIVE_REGULATION_OF_PROTEOLYSIS_INVOLVED_IN_PROTEIN_CATABOLIC_PROCESS	fgsea_msigdb_C5_GO_BP_entrez	-0.864439749328719	0.978273147119758	down	['5988', '4780', '2185', '5716', '10273', '2629', '5663', '5071', '207', '3304', '1263', '7494', '859', '7018']		False		False	False	5988,4780,2185,5716,10273,2629,5663,5071,207,3304,1263,7494,859,7018	True		qval	True	missing	False	42	True	14	0	2521	fgsea_msigdb_C5_GO_BP_entrez:GOBP_POSITIVE_REGULATION_OF_PROTEOLYSIS_INVOLVED_IN_PROTEIN_CATABOLIC_PROCESS	evidence_perturb	True	4134	True	False	1		0.828125	53	64	computed	0.828125	8f8b37f652fd	0.828125	1.0	False	64	0.1	0.05	0.6	0.8	0.8	0.0		False	0.8510416666666667	0.9118303571428572	0.9267531947219447	0.828125	True	ok	off		Me824fa39e3f0	False	0.453125	3386	3386	term_survival:min	0
2522	GOBP_PERIPHERAL_NERVOUS_SYSTEM_AXON_ENSHEATHMENT	GOBP_PERIPHERAL_NERVOUS_SYSTEM_AXON_ENSHEATHMENT	fgsea_msigdb_C5_GO_BP_entrez	0.81470308954307	0.978273147119758	up	['5454', '9639', '5534', '1605', '4763', '4916', '208']		False		False	False	5454,9639,5534,1605,4763,4916,208	True		qval	True	missing	False	42	True	7	0	2522	fgsea_msigdb_C5_GO_BP_entrez:GOBP_PERIPHERAL_NERVOUS_SYSTEM_AXON_ENSHEATHMENT	evidence_perturb	True	4134	True	False	1		0.828125	53	64	computed	0.828125	8d8f8ae5f81c	0.828125	0.4375	False	64	0.1	0.05	0.6	0.8	0.8	0.0		False	0.9129464285714286	0.9129464285714286	1.0	0.828125	True	ok	off		Me824fa39e3f0	False	0.453125	3386	3386	term_survival:min	0
2523	GOBP_MECHANORECEPTOR_DIFFERENTIATION	GOBP_MECHANORECEPTOR_DIFFERENTIATION	fgsea_msigdb_C5_GO_BP_entrez	0.84152363854106	0.978469400030336	up	['3784', '9321', '4851', '8100', '3280', '4914', '182', '652', '474', '4909', '4916', '4647', '4646', '6647', '4613', '10083', '9368']		False		False	False	3784,9321,4851,8100,3280,4914,182,652,474,4909,4916,4647,4646,6647,4613,10083,9368	True		qval	True	missing	False	42	True	18	0	2523	fgsea_msigdb_C5_GO_BP_entrez:GOBP_MECHANORECEPTOR_DIFFERENTIATION	evidence_perturb	True	4134	True	False	1		0.890625	57	64	computed	0.890625	74a0cc97c0fa	0.890625	1.0	False	64	0.1	0.05	0.6	0.8	0.8	0.0		False	0.8651315789473684	0.9131944444444445	0.9422794885498059	0.890625	True	ok	off		Me824fa39e3f0	False	0.453125	3386	3386	term_survival:min	1
2524	GOBP_CELLULAR_RESPONSE_TO_PH	GOBP_CELLULAR_RESPONSE_TO_PH	fgsea_msigdb_C5_GO_BP_entrez	0.819674126626599	0.978560342520739	up	['6548', '3645', '8111', '7442', '6339']		False		False	False	6548,3645,8111,7442,6339	True		qval	True	missing	False	42	True	6	0	2524	fgsea_msigdb_C5_GO_BP_entrez:GOBP_CELLULAR_RESPONSE_TO_PH	evidence_perturb	True	4134	True	False	1		0.90625	58	64	computed	0.90625	d3b193fa7495	0.90625	0.53125	False	64	0.1	0.05	0.6	0.8	0.8	0.0		False	0.8932291666666666	0.8932291666666666	1.0	0.90625	True	ok	off		Me824fa39e3f0	False	0.453125	3386	3386	term_survival:min	1
2525	GOBP_REGULATION_OF_NUCLEOCYTOPLASMIC_TRANSPORT	GOBP_REGULATION_OF_NUCLEOCYTOPLASMIC_TRANSPORT	fgsea_msigdb_C5_GO_BP_entrez	0.869966236633361	0.978578059744156	up	['6672', '8882', '11315', '10657', '10541', '5296', '11142', '580', '2316', '10411', '948', '999', '6608', '4659', '2932', '7514', '652', '4763', '7040', '5295']		False		False	False	6672,8882,11315,10657,10541,5296,11142,580,2316,10411,948,999,6608,4659,2932,7514,652,4763,7040,5295	True		qval	True	missing	False	42	True	20	0	2525	fgsea_msigdb_C5_GO_BP_entrez:GOBP_REGULATION_OF_NUCLEOCYTOPLASMIC_TRANSPORT	evidence_perturb	True	4134	True	False	1		0.953125	61	64	computed	0.953125	acc31ad33ae8	0.953125	1.0	False	64	0.1	0.05	0.6	0.8	0.8	0.0		False	0.859375	0.90234375	0.9472066156506462	0.953125	True	ok	off		Me824fa39e3f0	False	0.453125	3386	3386	term_survival:min	0
2526	GOBP_MALE_MEIOTIC_NUCLEAR_DIVISION	GOBP_MALE_MEIOTIC_NUCLEAR_DIVISION	fgsea_msigdb_C5_GO_BP_entrez	0.813887818563659	0.979178716020821	up	['676', '8900', '5889']		False		False	False	676,8900,5889	True		qval	True	missing	False	42	True	3	0	2526	fgsea_msigdb_C5_GO_BP_entrez:GOBP_MALE_MEIOTIC_NUCLEAR_DIVISION	evidence_perturb	True	4134	True	False	1		0.75	48	64	computed	0.75	e14eaf3bb9d3	0.75	0.25	False	64	0.1	0.05	0.6	0.8	0.8	0.0		False	0.90625	0.90625	1.0	0.75	True	ok	off		Me824fa39e3f0	False	0.453125	3386	3386	term_survival:min	0
2527	GOBP_CANONICAL_WNT_SIGNALING_PATHWAY	GOBP_CANONICAL_WNT_SIGNALING_PATHWAY	fgsea_msigdb_C5_GO_BP_entrez	-0.91739516369958	0.979435324367089	down	['3489', '8658', '6794', '3516', '5916', '348', '7484', '406', '2776', '2735', '607', '1000', '9037', '6206', '6477', '10413', '3728', '5663', '1896', '5460', '4163', '5071', '8607', '1501', '7480', '3484', '324', '3087', '7089']		False		False	False	3489,8658,6794,3516,5916,348,7484,406,2776,2735,607,1000,9037,6206,6477,10413,3728,5663,1896,5460,4163,5071,8607,1501,7480,3484,324,3087,7089	True		qval	True	missing	False	42	True	31	0	2527	fgsea_msigdb_C5_GO_BP_entrez:GOBP_CANONICAL_WNT_SIGNALING_PATHWAY	evidence_perturb	True	4134	True	False	1		0.984375	63	64	computed	0.984375	80d9992d37d2	0.984375	1.0	False	64	0.1	0.05	0.6	0.8	0.8	0.0		False	0.8522727272727273	0.9072580645161291	0.9333931890248806	0.984375	True	ok	off		Me824fa39e3f0	False	0.453125	3386	3386	term_survival:min	2
2528	GOBP_MUSCLE_TISSUE_DEVELOPMENT	GOBP_MUSCLE_TISSUE_DEVELOPMENT	fgsea_msigdb_C5_GO_BP_entrez	0.916669052779947	0.979628404721572	up	['2303', '9318', '7763', '5469', '3192', '7139', '6257', '2138', '1482', '4036', '10664', '467', '4637', '3670', '5292', '6261', '2274', '2648', '88', '3475', '5629', '1144', '4851', '5350', '7422', '6548', '10521', '1466', '2355', '4205', '6664', '1909', '2280', '11149', '5308', '5600', '5311', '4092', '3235', '6608', '4609', '9868', '4487', '8324', '4534', '652', '6722', '2253', '4763', '11277', '7040', '650', '10370', '7547', '3792', '10038', '9477', '3720', '4703', '8928', '5465', '2263', '6926', '4624', '596', '1499', '9472', '3845', '8470', '8837', '3398', '10362', '7049', '4208']		False		False	False	2303,9318,7763,5469,3192,7139,6257,2138,1482,4036,10664,467,4637,3670,5292,6261,2274,2648,88,3475,5629,1144,4851,5350,7422,6548,10521,1466,2355,4205,6664,1909,2280,11149,5308,5600,5311,4092,3235,6608,4609,9868,4487,8324,4534,652,6722,2253,4763,11277,7040,650,10370,7547,3792,10038,9477,3720,4703,8928,5465,2263,6926,4624,596,1499,9472,3845,8470,8837,3398,10362,7049,4208	True		qval	True	missing	False	42	True	78	0	2528	fgsea_msigdb_C5_GO_BP_entrez:GOBP_MUSCLE_TISSUE_DEVELOPMENT	evidence_perturb	True	4134	True	False	1		1.0	64	64	computed	1.0	7c7061eefdf6	1.0	1.0	False	64	0.1	0.05	0.6	0.8	0.8	0.0		False	0.8551829268292683	0.8990384615384617	0.9459756707847806	1.0	True	ok	off		Me824fa39e3f0	False	0.453125	3386	3386	term_survival:min	4
2529	GOBP_INTERLEUKIN_2_PRODUCTION	GOBP_INTERLEUKIN_2_PRODUCTION	fgsea_msigdb_C5_GO_BP_entrez	-0.844723675507156	0.979628404721572	down	['11006', '301', '6711', '9971', '3553', '9455']		False		False	False	11006,301,6711,9971,3553,9455	True		qval	True	missing	False	42	True	6	0	2529	fgsea_msigdb_C5_GO_BP_entrez:GOBP_INTERLEUKIN_2_PRODUCTION	evidence_perturb	True	4134	True	False	1		0.890625	57	64	computed	0.890625	95a242c186b0	0.890625	0.484375	False	64	0.1	0.05	0.6	0.8	0.8	0.0		False	0.8958333333333333	0.8958333333333333	1.0	0.890625	True	ok	off		Me824fa39e3f0	False	0.453125	3386	3386	term_survival:min	0
2530	GOBP_AMELOGENESIS	GOBP_AMELOGENESIS	fgsea_msigdb_C5_GO_BP_entrez	0.800730654408459	0.979638300674474	up	['1080', '10312', '6522', '7040', '5465', '3694', '9622', '9313', '266']		False		False	False	1080,10312,6522,7040,5465,3694,9622,9313,266	True		qval	True	missing	False	42	True	9	0	2530	fgsea_msigdb_C5_GO_BP_entrez:GOBP_AMELOGENESIS	evidence_perturb	True	4134	True	False	1		0.703125	45	64	computed	0.703125	2eeff50ea661	0.703125	0.65625	False	64	0.1	0.05	0.6	0.8	0.8	0.0		False	0.8854166666666667	0.8854166666666667	1.0	0.703125	True	ok	off		Me824fa39e3f0	False	0.453125	3386	3386	term_survival:min	0
