claim_id	human_label	rater_id	label_version	cancer	variant	gate_mode	tau	entity	direction	term_name	module_id_effective	gene_symbols_str	term_ids_str	term_survival_agg	context_score	status	abstain_reason	fail_reason	audit_notes	claim_json	_src
c_0d8cc3c2c578		R1	v1	LUSC	ours	hard	0.2	HALLMARK_KRAS_SIGNALING_DN	down	HALLMARK_KRAS_SIGNALING_DN	Mf98bcbc2b511	KRT13;GPR19;KLK7;HTR1D;SSTR4;P2RY4;EDN2;ARHGDIG;KCNQ2;FSHB	'fgsea_msigdb_H_entrez:HALLMARK_KRAS_SIGNALING_DN	0.96875		PASS			context_missing(hard): context_evaluated=False	"{""claim_id"":""c_0d8cc3c2c578"",""entity"":""HALLMARK_KRAS_SIGNALING_DN"",""direction"":""down"",""context_keys"":[""disease"",""tissue"",""perturbation"",""comparison""],""evidence_ref"":{""module_id"":""Mf98bcbc2b511"",""gene_ids"":[""3860"",""2842"",""5650"",""3352"",""6754"",""5030"",""1907"",""398"",""3785"",""2488""],""term_ids"":[""fgsea_msigdb_H_entrez:HALLMARK_KRAS_SIGNALING_DN""],""gene_set_hash"":""8b787f328557""}}"	/work/paper/source_data/PANCAN_TP53_v1/out/LUSC/ours/gate_hard/tau_0.20/audit_log.tsv
c_f3add805c3d2		R1	v1	LUSC	ours	hard	0.2	HALLMARK_HEME_METABOLISM	down	HALLMARK_HEME_METABOLISM	M1d8790ad8d54	HAGH;ASNS;MXI1;PDZK1IP1;CA1;ALAD;GYPC;H4C3;UCP2;HMBS	'fgsea_msigdb_H_entrez:HALLMARK_HEME_METABOLISM	0.96875		PASS			context_missing(hard): context_evaluated=False	"{""claim_id"":""c_f3add805c3d2"",""entity"":""HALLMARK_HEME_METABOLISM"",""direction"":""down"",""context_keys"":[""disease"",""tissue"",""perturbation"",""comparison""],""evidence_ref"":{""module_id"":""M1d8790ad8d54"",""gene_ids"":[""3029"",""440"",""4601"",""10158"",""759"",""210"",""2995"",""8364"",""7351"",""3145""],""term_ids"":[""fgsea_msigdb_H_entrez:HALLMARK_HEME_METABOLISM""],""gene_set_hash"":""d2e30fd79bfb""}}"	/work/paper/source_data/PANCAN_TP53_v1/out/LUSC/ours/gate_hard/tau_0.20/audit_log.tsv
c_23537a7dc780		R1	v1	LUSC	ours	hard	0.2	HALLMARK_OXIDATIVE_PHOSPHORYLATION	down	HALLMARK_OXIDATIVE_PHOSPHORYLATION	M5a842f826efc	PHB2;HCCS;FDX1;ATP5PO;SLC25A12;NDUFAB1;ATP1B1;IMMT;SLC25A6;NDUFB2	'fgsea_msigdb_H_entrez:HALLMARK_OXIDATIVE_PHOSPHORYLATION	0.96875		PASS			context_missing(hard): context_evaluated=False	"{""claim_id"":""c_23537a7dc780"",""entity"":""HALLMARK_OXIDATIVE_PHOSPHORYLATION"",""direction"":""down"",""context_keys"":[""disease"",""tissue"",""perturbation"",""comparison""],""evidence_ref"":{""module_id"":""M5a842f826efc"",""gene_ids"":[""11331"",""3052"",""2230"",""539"",""8604"",""4706"",""481"",""10989"",""293"",""4708""],""term_ids"":[""fgsea_msigdb_H_entrez:HALLMARK_OXIDATIVE_PHOSPHORYLATION""],""gene_set_hash"":""173584748a65""}}"	/work/paper/source_data/PANCAN_TP53_v1/out/LUSC/ours/gate_hard/tau_0.20/audit_log.tsv
c_48c5d660d80a		R1	v1	OV	ours	hard	0.2	HALLMARK_KRAS_SIGNALING_UP	up	HALLMARK_KRAS_SIGNALING_UP	Mefbc43c285ba	TSPAN1;CFH;ETV1;PECAM1;NR0B2;ITGA2;GUCY1A1;CCND2;PPBP;CFHR2	'fgsea_msigdb_H_entrez:HALLMARK_KRAS_SIGNALING_UP	1		PASS			context_missing(hard): context_evaluated=False	"{""claim_id"":""c_48c5d660d80a"",""entity"":""HALLMARK_KRAS_SIGNALING_UP"",""direction"":""up"",""context_keys"":[""disease"",""tissue"",""perturbation"",""comparison""],""evidence_ref"":{""module_id"":""Mefbc43c285ba"",""gene_ids"":[""10103"",""3075"",""2115"",""5175"",""8431"",""3673"",""2982"",""894"",""5473"",""3080""],""term_ids"":[""fgsea_msigdb_H_entrez:HALLMARK_KRAS_SIGNALING_UP""],""gene_set_hash"":""6b3974103423""}}"	/work/paper/source_data/PANCAN_TP53_v1/out/OV/ours/gate_hard/tau_0.20/audit_log.tsv
c_a8877340eb4e		R1	v1	OV	ours	hard	0.2	HALLMARK_MTORC1_SIGNALING	down	HALLMARK_MTORC1_SIGNALING	M8e9df9c4a39d	TCEA1;CFP;GSK3B;IDH1;CALR;PRDX1;CCT6A;PDAP1;INSIG1;GTF2H1	'fgsea_msigdb_H_entrez:HALLMARK_MTORC1_SIGNALING	1		PASS			context_missing(hard): context_evaluated=False	"{""claim_id"":""c_a8877340eb4e"",""entity"":""HALLMARK_MTORC1_SIGNALING"",""direction"":""down"",""context_keys"":[""disease"",""tissue"",""perturbation"",""comparison""],""evidence_ref"":{""module_id"":""M8e9df9c4a39d"",""gene_ids"":[""6917"",""5199"",""2932"",""3417"",""811"",""5052"",""908"",""11333"",""3638"",""2965""],""term_ids"":[""fgsea_msigdb_H_entrez:HALLMARK_MTORC1_SIGNALING""],""gene_set_hash"":""f2ab6ea96573""}}"	/work/paper/source_data/PANCAN_TP53_v1/out/OV/ours/gate_hard/tau_0.20/audit_log.tsv
c_5677bafe93e7		R1	v1	OV	ours	hard	0.2	HALLMARK_UV_RESPONSE_DN	down	HALLMARK_UV_RESPONSE_DN	M2a8ea2dcf049	PTPRM;TJP1;RND3;KCNMA1;INSIG1;ICA1;PDGFRB;COL3A1;SDC2;LTBP1	'fgsea_msigdb_H_entrez:HALLMARK_UV_RESPONSE_DN	1		PASS			context_missing(hard): context_evaluated=False	"{""claim_id"":""c_5677bafe93e7"",""entity"":""HALLMARK_UV_RESPONSE_DN"",""direction"":""down"",""context_keys"":[""disease"",""tissue"",""perturbation"",""comparison""],""evidence_ref"":{""module_id"":""M2a8ea2dcf049"",""gene_ids"":[""5797"",""7082"",""390"",""3778"",""3638"",""3382"",""5159"",""1281"",""6383"",""4052""],""term_ids"":[""fgsea_msigdb_H_entrez:HALLMARK_UV_RESPONSE_DN""],""gene_set_hash"":""b1dbf48e5d7a""}}"	/work/paper/source_data/PANCAN_TP53_v1/out/OV/ours/gate_hard/tau_0.20/audit_log.tsv
c_07807741b991		R1	v1	OV	ours	hard	0.2	HALLMARK_APICAL_JUNCTION	down	HALLMARK_APICAL_JUNCTION	Md463544bbc28	THBS3;PFN1;BAIAP2;VWF;STX4;CDH11;HRAS;INPPL1;TIAL1;TJP1	'fgsea_msigdb_H_entrez:HALLMARK_APICAL_JUNCTION	1		PASS			context_missing(hard): context_evaluated=False	"{""claim_id"":""c_07807741b991"",""entity"":""HALLMARK_APICAL_JUNCTION"",""direction"":""down"",""context_keys"":[""disease"",""tissue"",""perturbation"",""comparison""],""evidence_ref"":{""module_id"":""Md463544bbc28"",""gene_ids"":[""7059"",""5216"",""10458"",""7450"",""6810"",""1009"",""3265"",""3636"",""7073"",""7082""],""term_ids"":[""fgsea_msigdb_H_entrez:HALLMARK_APICAL_JUNCTION""],""gene_set_hash"":""a442d3c73b35""}}"	/work/paper/source_data/PANCAN_TP53_v1/out/OV/ours/gate_hard/tau_0.20/audit_log.tsv
c_bf1d0fd81a9e		R1	v1	OV	ours	hard	0.2	HALLMARK_INFLAMMATORY_RESPONSE	down	HALLMARK_INFLAMMATORY_RESPONSE	M0bd199de3ec6	SELE;IFNGR2;MEFV;SLAMF1;SLC1A2;IL1B;LTA;OSMR;SLC28A2;OSM	'fgsea_msigdb_H_entrez:HALLMARK_INFLAMMATORY_RESPONSE	0.984375		PASS			context_missing(hard): context_evaluated=False	"{""claim_id"":""c_bf1d0fd81a9e"",""entity"":""HALLMARK_INFLAMMATORY_RESPONSE"",""direction"":""down"",""context_keys"":[""disease"",""tissue"",""perturbation"",""comparison""],""evidence_ref"":{""module_id"":""M0bd199de3ec6"",""gene_ids"":[""6401"",""3460"",""4210"",""6504"",""6506"",""3553"",""4049"",""9180"",""9153"",""5008""],""term_ids"":[""fgsea_msigdb_H_entrez:HALLMARK_INFLAMMATORY_RESPONSE""],""gene_set_hash"":""8d6e1930eac6""}}"	/work/paper/source_data/PANCAN_TP53_v1/out/OV/ours/gate_hard/tau_0.20/audit_log.tsv
c_e18a9daad2af		R1	v1	OV	ours	hard	0.2	HALLMARK_OXIDATIVE_PHOSPHORYLATION	down	HALLMARK_OXIDATIVE_PHOSPHORYLATION	M2845e04f5641	PDHX;CPT1A;IDH1;MDH1;CYB5R3;ATP5F1C;IDH3B;COX15;COX7A2L;ACAA2	'fgsea_msigdb_H_entrez:HALLMARK_OXIDATIVE_PHOSPHORYLATION	0.953125		PASS			context_missing(hard): context_evaluated=False	"{""claim_id"":""c_e18a9daad2af"",""entity"":""HALLMARK_OXIDATIVE_PHOSPHORYLATION"",""direction"":""down"",""context_keys"":[""disease"",""tissue"",""perturbation"",""comparison""],""evidence_ref"":{""module_id"":""M2845e04f5641"",""gene_ids"":[""8050"",""1374"",""3417"",""4190"",""1727"",""509"",""3420"",""1355"",""9167"",""10449""],""term_ids"":[""fgsea_msigdb_H_entrez:HALLMARK_OXIDATIVE_PHOSPHORYLATION""],""gene_set_hash"":""4de8dbbf891e""}}"	/work/paper/source_data/PANCAN_TP53_v1/out/OV/ours/gate_hard/tau_0.20/audit_log.tsv
c_d8dd520eca64		R1	v1	OV	ours	hard	0.2	HALLMARK_G2M_CHECKPOINT	down	HALLMARK_G2M_CHECKPOINT	Mbf403e4349a9	CUL1;MT2A;GSPT1;PML;MEIS1;CUL5;NOLC1;CDKN2C;CKS2;CHMP1A	'fgsea_msigdb_H_entrez:HALLMARK_G2M_CHECKPOINT	0.796875		PASS			context_missing(hard): context_evaluated=False	"{""claim_id"":""c_d8dd520eca64"",""entity"":""HALLMARK_G2M_CHECKPOINT"",""direction"":""down"",""context_keys"":[""disease"",""tissue"",""perturbation"",""comparison""],""evidence_ref"":{""module_id"":""Mbf403e4349a9"",""gene_ids"":[""8454"",""4502"",""2935"",""5371"",""4211"",""8065"",""9221"",""1031"",""1164"",""5119""],""term_ids"":[""fgsea_msigdb_H_entrez:HALLMARK_G2M_CHECKPOINT""],""gene_set_hash"":""df74b834a41f""}}"	/work/paper/source_data/PANCAN_TP53_v1/out/OV/ours/gate_hard/tau_0.20/audit_log.tsv
c_2ede62c688d4		R1	v1	OV	ours	hard	0.2	HALLMARK_IL2_STAT5_SIGNALING	up	HALLMARK_IL2_STAT5_SIGNALING	M652501b0a03d	CTSZ;EOMES;CD44;PTH1R;FGL2;CCND2;PRNP;TNFRSF18;SLC1A5;MYO1C	'fgsea_msigdb_H_entrez:HALLMARK_IL2_STAT5_SIGNALING	0.984375		PASS			context_missing(hard): context_evaluated=False	"{""claim_id"":""c_2ede62c688d4"",""entity"":""HALLMARK_IL2_STAT5_SIGNALING"",""direction"":""up"",""context_keys"":[""disease"",""tissue"",""perturbation"",""comparison""],""evidence_ref"":{""module_id"":""M652501b0a03d"",""gene_ids"":[""1522"",""8320"",""960"",""5745"",""10875"",""894"",""5621"",""8784"",""6510"",""4641""],""term_ids"":[""fgsea_msigdb_H_entrez:HALLMARK_IL2_STAT5_SIGNALING""],""gene_set_hash"":""f8a90c3c4008""}}"	/work/paper/source_data/PANCAN_TP53_v1/out/OV/ours/gate_hard/tau_0.20/audit_log.tsv
c_842e243c9d6f		R1	v1	OV	ours	hard	0.2	HALLMARK_HYPOXIA	up	HALLMARK_HYPOXIA	M8978ffe33f91	CCN2;PKP1;RBPJ;SDC4;IER3;HS3ST1;KLF7;MYH9;IRS2;FOSL2	'fgsea_msigdb_H_entrez:HALLMARK_HYPOXIA	0.90625		PASS			context_missing(hard): context_evaluated=False	"{""claim_id"":""c_842e243c9d6f"",""entity"":""HALLMARK_HYPOXIA"",""direction"":""up"",""context_keys"":[""disease"",""tissue"",""perturbation"",""comparison""],""evidence_ref"":{""module_id"":""M8978ffe33f91"",""gene_ids"":[""1490"",""5317"",""3516"",""6385"",""8870"",""9957"",""8609"",""4627"",""8660"",""2355""],""term_ids"":[""fgsea_msigdb_H_entrez:HALLMARK_HYPOXIA""],""gene_set_hash"":""4abef81e2832""}}"	/work/paper/source_data/PANCAN_TP53_v1/out/OV/ours/gate_hard/tau_0.20/audit_log.tsv
c_c742a19367bb		R1	v1	OV	ours	hard	0.2	HALLMARK_PROTEIN_SECRETION	down	HALLMARK_PROTEIN_SECRETION	M60bdaf998926	VAMP7;CLN5;TSPAN8;COPE;ICA1;CAV2;BNIP3;ZW10;TOM1L1;VPS45	'fgsea_msigdb_H_entrez:HALLMARK_PROTEIN_SECRETION	0.984375		PASS			context_missing(hard): context_evaluated=False	"{""claim_id"":""c_c742a19367bb"",""entity"":""HALLMARK_PROTEIN_SECRETION"",""direction"":""down"",""context_keys"":[""disease"",""tissue"",""perturbation"",""comparison""],""evidence_ref"":{""module_id"":""M60bdaf998926"",""gene_ids"":[""6845"",""1203"",""7103"",""11316"",""3382"",""858"",""664"",""9183"",""10040"",""11311""],""term_ids"":[""fgsea_msigdb_H_entrez:HALLMARK_PROTEIN_SECRETION""],""gene_set_hash"":""2e5a74dfa4e3""}}"	/work/paper/source_data/PANCAN_TP53_v1/out/OV/ours/gate_hard/tau_0.20/audit_log.tsv
c_cbcd387c6ee9		R1	v1	OV	ours	hard	0.2	HALLMARK_ESTROGEN_RESPONSE_EARLY	down	HALLMARK_ESTROGEN_RESPONSE_EARLY	Mff2d8975894b	DHRS3;ITPK1;ELF3;NBL1;RPS6KA2;PRSS23;TFF1;AKAP1;MAPT;FKBP4	'fgsea_msigdb_H_entrez:HALLMARK_ESTROGEN_RESPONSE_EARLY	0.984375		PASS			context_missing(hard): context_evaluated=False	"{""claim_id"":""c_cbcd387c6ee9"",""entity"":""HALLMARK_ESTROGEN_RESPONSE_EARLY"",""direction"":""down"",""context_keys"":[""disease"",""tissue"",""perturbation"",""comparison""],""evidence_ref"":{""module_id"":""Mff2d8975894b"",""gene_ids"":[""9249"",""3705"",""1999"",""4681"",""6196"",""11098"",""7031"",""8165"",""4137"",""2288""],""term_ids"":[""fgsea_msigdb_H_entrez:HALLMARK_ESTROGEN_RESPONSE_EARLY""],""gene_set_hash"":""d336a399a436""}}"	/work/paper/source_data/PANCAN_TP53_v1/out/OV/ours/gate_hard/tau_0.20/audit_log.tsv
c_22af873de05f		R1	v1	OV	ours	hard	0.2	HALLMARK_P53_PATHWAY	up	HALLMARK_P53_PATHWAY	M9f10612cb492	ALOX15B;CCNG1;SLC19A2;IER3;GPX2;JAG2;WWP1;ACVR1B;PDGFA;CDK5R1	'fgsea_msigdb_H_entrez:HALLMARK_P53_PATHWAY	0.96875		PASS			context_missing(hard): context_evaluated=False	"{""claim_id"":""c_22af873de05f"",""entity"":""HALLMARK_P53_PATHWAY"",""direction"":""up"",""context_keys"":[""disease"",""tissue"",""perturbation"",""comparison""],""evidence_ref"":{""module_id"":""M9f10612cb492"",""gene_ids"":[""247"",""900"",""10560"",""8870"",""2877"",""3714"",""11059"",""91"",""5154"",""8851""],""term_ids"":[""fgsea_msigdb_H_entrez:HALLMARK_P53_PATHWAY""],""gene_set_hash"":""0f89cba3743f""}}"	/work/paper/source_data/PANCAN_TP53_v1/out/OV/ours/gate_hard/tau_0.20/audit_log.tsv
c_cbc7ebb54195		R1	v1	OV	ours	hard	0.2	HALLMARK_COMPLEMENT	up	HALLMARK_COMPLEMENT	Mbc4efa44368e	FYN;CFH;CALM1;CD55;PRKCD;RABIF;CDK5R1;CPM;SH2B3;ADAM9	'fgsea_msigdb_H_entrez:HALLMARK_COMPLEMENT	0.96875		PASS			context_missing(hard): context_evaluated=False	"{""claim_id"":""c_cbc7ebb54195"",""entity"":""HALLMARK_COMPLEMENT"",""direction"":""up"",""context_keys"":[""disease"",""tissue"",""perturbation"",""comparison""],""evidence_ref"":{""module_id"":""Mbc4efa44368e"",""gene_ids"":[""2534"",""3075"",""801"",""1604"",""5580"",""5877"",""8851"",""1368"",""10019"",""8754""],""term_ids"":[""fgsea_msigdb_H_entrez:HALLMARK_COMPLEMENT""],""gene_set_hash"":""645c8a4862b4""}}"	/work/paper/source_data/PANCAN_TP53_v1/out/OV/ours/gate_hard/tau_0.20/audit_log.tsv
c_f57e12818b4a		R1	v1	OV	ours	hard	0.2	HALLMARK_INTERFERON_GAMMA_RESPONSE	up	HALLMARK_INTERFERON_GAMMA_RESPONSE	M554c5c4293dd	CFH;FGL2;IL15RA;IFIT3;MTHFD2;CD69;RIPK2;CD40;CD38;NUP93	'fgsea_msigdb_H_entrez:HALLMARK_INTERFERON_GAMMA_RESPONSE	0.875		PASS			context_missing(hard): context_evaluated=False	"{""claim_id"":""c_f57e12818b4a"",""entity"":""HALLMARK_INTERFERON_GAMMA_RESPONSE"",""direction"":""up"",""context_keys"":[""disease"",""tissue"",""perturbation"",""comparison""],""evidence_ref"":{""module_id"":""M554c5c4293dd"",""gene_ids"":[""3075"",""10875"",""3601"",""3437"",""10797"",""969"",""8767"",""958"",""952"",""9688""],""term_ids"":[""fgsea_msigdb_H_entrez:HALLMARK_INTERFERON_GAMMA_RESPONSE""],""gene_set_hash"":""aa66e25d37e0""}}"	/work/paper/source_data/PANCAN_TP53_v1/out/OV/ours/gate_hard/tau_0.20/audit_log.tsv
c_5565e2ea07be		R1	v1	OV	ours	hard	0.2	HALLMARK_HEME_METABOLISM	down	HALLMARK_HEME_METABOLISM	M43e552b3ac6b	TCEA1;EPB41;BACH1;ADD2;TNS1;CCND3;TOP1;SNCA;SELENBP1;GYPC	'fgsea_msigdb_H_entrez:HALLMARK_HEME_METABOLISM	0.96875		PASS			context_missing(hard): context_evaluated=False	"{""claim_id"":""c_5565e2ea07be"",""entity"":""HALLMARK_HEME_METABOLISM"",""direction"":""down"",""context_keys"":[""disease"",""tissue"",""perturbation"",""comparison""],""evidence_ref"":{""module_id"":""M43e552b3ac6b"",""gene_ids"":[""6917"",""2035"",""571"",""119"",""7145"",""896"",""7150"",""6622"",""8991"",""2995""],""term_ids"":[""fgsea_msigdb_H_entrez:HALLMARK_HEME_METABOLISM""],""gene_set_hash"":""57a4f251ad2f""}}"	/work/paper/source_data/PANCAN_TP53_v1/out/OV/ours/gate_hard/tau_0.20/audit_log.tsv
c_31a63a61c1af		R1	v1	OV	ours	hard	0.2	HALLMARK_ALLOGRAFT_REJECTION	down	HALLMARK_ALLOGRAFT_REJECTION	Ma0f1cf572f8a	MAP3K7;PSMB10;CFP;IFNGR2;DARS1;IL1B;CDKN2A;RPL9;CD2;ITGAL	'fgsea_msigdb_H_entrez:HALLMARK_ALLOGRAFT_REJECTION	0.96875		PASS			context_missing(hard): context_evaluated=False	"{""claim_id"":""c_31a63a61c1af"",""entity"":""HALLMARK_ALLOGRAFT_REJECTION"",""direction"":""down"",""context_keys"":[""disease"",""tissue"",""perturbation"",""comparison""],""evidence_ref"":{""module_id"":""Ma0f1cf572f8a"",""gene_ids"":[""6885"",""5699"",""5199"",""3460"",""1615"",""3553"",""1029"",""6133"",""914"",""3683""],""term_ids"":[""fgsea_msigdb_H_entrez:HALLMARK_ALLOGRAFT_REJECTION""],""gene_set_hash"":""a441de0cb166""}}"	/work/paper/source_data/PANCAN_TP53_v1/out/OV/ours/gate_hard/tau_0.20/audit_log.tsv
c_fadd92626436		R1	v1	OV	ours	hard	0.2	HALLMARK_APOPTOSIS	down	HALLMARK_APOPTOSIS	M4c12a69c80c1	CASP4;BCL2L10;CASP2;IL1B;GSTM1;HMOX1;CD2;CASP7;ERBB3;LMNA	'fgsea_msigdb_H_entrez:HALLMARK_APOPTOSIS	0.96875		PASS			context_missing(hard): context_evaluated=False	"{""claim_id"":""c_fadd92626436"",""entity"":""HALLMARK_APOPTOSIS"",""direction"":""down"",""context_keys"":[""disease"",""tissue"",""perturbation"",""comparison""],""evidence_ref"":{""module_id"":""M4c12a69c80c1"",""gene_ids"":[""837"",""10017"",""835"",""3553"",""2944"",""3162"",""914"",""840"",""2065"",""4000""],""term_ids"":[""fgsea_msigdb_H_entrez:HALLMARK_APOPTOSIS""],""gene_set_hash"":""478a4b074423""}}"	/work/paper/source_data/PANCAN_TP53_v1/out/OV/ours/gate_hard/tau_0.20/audit_log.tsv
c_758bb974ec66		R1	v1	OV	ours	hard	0.2	HALLMARK_PEROXISOME	down	HALLMARK_PEROXISOME	Mf3d9bee3f998	DHRS3;HMGCL;IDH1;ABCB4;HRAS;CTPS1;HSD11B2;PRDX1;SERPINA6;CDK7	'fgsea_msigdb_H_entrez:HALLMARK_PEROXISOME	0.96875		PASS			context_missing(hard): context_evaluated=False	"{""claim_id"":""c_758bb974ec66"",""entity"":""HALLMARK_PEROXISOME"",""direction"":""down"",""context_keys"":[""disease"",""tissue"",""perturbation"",""comparison""],""evidence_ref"":{""module_id"":""Mf3d9bee3f998"",""gene_ids"":[""9249"",""3155"",""3417"",""5244"",""3265"",""1503"",""3291"",""5052"",""866"",""1022""],""term_ids"":[""fgsea_msigdb_H_entrez:HALLMARK_PEROXISOME""],""gene_set_hash"":""c501e9ddc081""}}"	/work/paper/source_data/PANCAN_TP53_v1/out/OV/ours/gate_hard/tau_0.20/audit_log.tsv
c_65aa14b114a0		R1	v1	OV	ours	hard	0.2	HALLMARK_FATTY_ACID_METABOLISM	down	HALLMARK_FATTY_ACID_METABOLISM	Mad8a78c410bb	HMGCL;CPT1A;ENO3;HMGCS2;IDH1;MDH1;IDH3B;ACAA2;AQP7;ACOT8	'fgsea_msigdb_H_entrez:HALLMARK_FATTY_ACID_METABOLISM	0.953125		PASS			context_missing(hard): context_evaluated=False	"{""claim_id"":""c_65aa14b114a0"",""entity"":""HALLMARK_FATTY_ACID_METABOLISM"",""direction"":""down"",""context_keys"":[""disease"",""tissue"",""perturbation"",""comparison""],""evidence_ref"":{""module_id"":""Mad8a78c410bb"",""gene_ids"":[""3155"",""1374"",""2027"",""3158"",""3417"",""4190"",""3420"",""10449"",""364"",""10005""],""term_ids"":[""fgsea_msigdb_H_entrez:HALLMARK_FATTY_ACID_METABOLISM""],""gene_set_hash"":""39f64d1bc529""}}"	/work/paper/source_data/PANCAN_TP53_v1/out/OV/ours/gate_hard/tau_0.20/audit_log.tsv
c_b214eb8fd7f7		R1	v1	OV	ours	hard	0.2	HALLMARK_ANDROGEN_RESPONSE	down	HALLMARK_ANDROGEN_RESPONSE	Mc9bcce779f31	PIAS1;INSIG1;VAPA;CCND3;ALDH1A3;AKT1;MERTK;HMGCR;IQGAP2;UAP1	'fgsea_msigdb_H_entrez:HALLMARK_ANDROGEN_RESPONSE	0.953125		PASS			context_missing(hard): context_evaluated=False	"{""claim_id"":""c_b214eb8fd7f7"",""entity"":""HALLMARK_ANDROGEN_RESPONSE"",""direction"":""down"",""context_keys"":[""disease"",""tissue"",""perturbation"",""comparison""],""evidence_ref"":{""module_id"":""Mc9bcce779f31"",""gene_ids"":[""8554"",""3638"",""9218"",""896"",""220"",""207"",""10461"",""3156"",""10788"",""6675""],""term_ids"":[""fgsea_msigdb_H_entrez:HALLMARK_ANDROGEN_RESPONSE""],""gene_set_hash"":""9a73fe2c2585""}}"	/work/paper/source_data/PANCAN_TP53_v1/out/OV/ours/gate_hard/tau_0.20/audit_log.tsv
c_8b44872e13e9		R1	v1	OV	ours	hard	0.8	HALLMARK_COAGULATION	down	HALLMARK_COAGULATION	Mb7109d1ae4bf	MMP7;HTRA1;VWF;MMP3;HMGCS2;LRP1;THBD;PRSS23;DPP4;C8G	'fgsea_msigdb_H_entrez:HALLMARK_COAGULATION	0.953125		PASS			context_missing(hard): context_evaluated=False	"{""claim_id"":""c_8b44872e13e9"",""entity"":""HALLMARK_COAGULATION"",""direction"":""down"",""context_keys"":[""disease"",""tissue"",""perturbation"",""comparison""],""evidence_ref"":{""module_id"":""Mb7109d1ae4bf"",""gene_ids"":[""4316"",""5654"",""7450"",""4314"",""3158"",""4035"",""7056"",""11098"",""1803"",""733""],""term_ids"":[""fgsea_msigdb_H_entrez:HALLMARK_COAGULATION""],""gene_set_hash"":""5bb4884af874""}}"	/work/paper/source_data/PANCAN_TP53_v1/out/OV/ours/gate_hard/tau_0.80/audit_log.tsv
c_166918282ffc		R1	v1	OV	ours	hard	0.9	HALLMARK_UV_RESPONSE_UP	up	HALLMARK_UV_RESPONSE_UP	M987a0f7f306d	ASNS;DGAT1;GRINA;PRKCD;IGFBP2;HYAL2;NXF1;PPP1R2;ABCB1;TMBIM6	'fgsea_msigdb_H_entrez:HALLMARK_UV_RESPONSE_UP	0.9375		PASS			context_missing(hard): context_evaluated=False	"{""claim_id"":""c_166918282ffc"",""entity"":""HALLMARK_UV_RESPONSE_UP"",""direction"":""up"",""context_keys"":[""disease"",""tissue"",""perturbation"",""comparison""],""evidence_ref"":{""module_id"":""M987a0f7f306d"",""gene_ids"":[""440"",""8694"",""2907"",""5580"",""3485"",""8692"",""10482"",""5504"",""5243"",""7009""],""term_ids"":[""fgsea_msigdb_H_entrez:HALLMARK_UV_RESPONSE_UP""],""gene_set_hash"":""9d07c30d0214""}}"	/work/paper/source_data/PANCAN_TP53_v1/out/OV/ours/gate_hard/tau_0.90/audit_log.tsv
c_e0f764142aba		R1	v1	SKCM	ours	hard	0.2	HALLMARK_KRAS_SIGNALING_UP	up	HALLMARK_KRAS_SIGNALING_UP	M2a30561c7e72	PRDM1;SLPI;DOCK2;SPP1;ADAM8;ETV1;ALDH1A3;SOX9;HBEGF;HDAC9	'fgsea_msigdb_H_entrez:HALLMARK_KRAS_SIGNALING_UP	1		PASS			context_missing(hard): context_evaluated=False	"{""claim_id"":""c_e0f764142aba"",""entity"":""HALLMARK_KRAS_SIGNALING_UP"",""direction"":""up"",""context_keys"":[""disease"",""tissue"",""perturbation"",""comparison""],""evidence_ref"":{""module_id"":""M2a30561c7e72"",""gene_ids"":[""639"",""6590"",""1794"",""6696"",""101"",""2115"",""220"",""6662"",""1839"",""9734""],""term_ids"":[""fgsea_msigdb_H_entrez:HALLMARK_KRAS_SIGNALING_UP""],""gene_set_hash"":""1cdc956f599e""}}"	/work/paper/source_data/PANCAN_TP53_v1/out/SKCM/ours/gate_hard/tau_0.20/audit_log.tsv
c_1fd4f4214468		R1	v1	SKCM	ours	hard	0.2	HALLMARK_HYPOXIA	up	HALLMARK_HYPOXIA	M61eb71380a88	DCN;IDS;NDRG1;NR3C1;SELENBP1;SLC25A1;PHKG1;PKP1;RORA;CA12	'fgsea_msigdb_H_entrez:HALLMARK_HYPOXIA	0.984375		PASS			context_missing(hard): context_evaluated=False	"{""claim_id"":""c_1fd4f4214468"",""entity"":""HALLMARK_HYPOXIA"",""direction"":""up"",""context_keys"":[""disease"",""tissue"",""perturbation"",""comparison""],""evidence_ref"":{""module_id"":""M61eb71380a88"",""gene_ids"":[""1634"",""3423"",""10397"",""2908"",""8991"",""6576"",""5260"",""5317"",""6095"",""771""],""term_ids"":[""fgsea_msigdb_H_entrez:HALLMARK_HYPOXIA""],""gene_set_hash"":""7439f17baee6""}}"	/work/paper/source_data/PANCAN_TP53_v1/out/SKCM/ours/gate_hard/tau_0.20/audit_log.tsv
